8001a580	160	SetupMotionManager
8001a620	60	DisposeMotionManager
8001a65c	116	GetMotionID
8001a6d0	636	UpdateMotion
8001a94c	192	PlayMotion
8001aa0c	340	HoldMotion
8001ab60	988	SweepMotion
8001af3c	456	ActiveMotion
8001b104	232	SetupSpline
8001b1ec	432	UpdateSplineControl
8001b39c	648	GetSpline
8001b624	292	HumanActionControl
8001b748	144	MotionAndMove
8001b7d8	180	SetNowMotion
8001b88c	192	NowReturnNormal
8001b94c	100	ReturnNormal
8001b9b0	664	SwimCheck
8001bc48	572	FallCheck
8001be84	1120	HangCheck
8001c2e4	260	StickonCheck
8001c3e8	604	JumpControl
8001c644	4652	DamageControl
8001d870	1020	AttackControl
8001dc6c	384	AttackCancelControl
8001ddec	460	AttackContinuousCheck
8001dfb8	664	WeaponHitWeapon
8001e250	348	AttackBowControl
8001e3ac	148	AttackGunControl
8001e440	168	AttackPQD
8001e4e8	208	AttackFire
8001e5b8	196	ItemControl
8001e67c	972	ActNORMAL
8001ea48	804	ActACTION
8001ed6c	748	ActMOVE
8001f058	1240	ActSWIM
8001f530	1944	ActKAGI
8001fcc8	1236	ActENGAGE
8002019c	1360	ActCHASE
800206ec	5548	ActATTACK
80021c98	2332	ActSTATE
800225b4	1460	ActJUMP
80022b68	704	ActHANG
80022e28	1368	ActSQUAT
80023380	1776	ActSTICKON
80023a70	8	ActCEILHANG
80023a78	704	ActSYURI
80023d38	548	ActITEM
80023f5c	1140	ActDAMAGE
800243d0	1068	ActDEAD
800247fc	444	CreateHumanoid
800249b8	72	KillAllHumanoid
80024a00	244	KillHumanoid
80024af4	116	ControlAllHumanoid
80024b68	632	ControlHumanoid
80024de0	2320	DefaultActionHumanoid
800256f0	116	GetHumanoid
80025764	312	MoveHumanoid
8002589c	208	GetMoveSpeed
8002596c	108	GetDirection
800259d8	212	GetTargetDistance
80025aac	368	GetNearestHumanoid
80025c1c	940	SearchTarget
80025fc8	216	SetupTraceLine
800260a0	144	RestartTraceLine
80026130	464	ControlTraceLine
80026300	948	SetupAppearance
800266b4	428	SetupCharacterParameter
80026860	592	BreedLife
80026ab0	144	GetAttackDBID
80026b40	504	GetWeaponData
80026d38	1040	SetupWeapon
80027148	108	DisposeWeapon
800271b4	184	EquipWeapon
8002726c	1096	StateTransition
800276b4	180	SetupThinkFunction
80027768	8	ThinkBasicNone
80027770	56	ThinkBasicHuman1
800277a8	36	ThinkBasicHuman2
800277cc	188	GotoPosition
80027888	468	ChasetoTarget
80027a5c	476	Think1trace
80027c38	400	Think1watch
80027dc8	492	Think1random
80027fb4	8	Think1ninja
80027fbc	128	Think1sleep
8002803c	560	Think1chase
8002826c	252	Think1target
80028368	108	Think2confirm
800283d4	100	Think2contact
80028438	436	Think3callaid
800285ec	108	Think3chase
80028658	616	Think3attack
800288c0	200	Think3escape
80028988	672	Think3area
80028c28	332	Think3hitaway
80028d74	200	Think3firstattack
80028e3c	444	ItemUse
80028ff8	252	SuccessionAttack
800290f4	1428	AttackShort
80029688	1192	AttackGeneral
80029b30	1180	AttackLong
80029fcc	860	AttackIndirect
8002a328	340	AttackAnimal
8002a47c	436	Think4abandon
8002a630	512	Think4contact
8002a830	536	Think4chase
8002aa48	116	SetCameraMode
8002aabc	24	QuakeCamera
8002aad4	472	SnapCameraTargetVector
8002acac	800	MakeDifSub
8002afcc	108	MakeDif
8002b038	896	AntiWall
8002b3b8	1124	MakeCameraPosition
8002b81c	1896	CameraType1
8002bf84	948	Camera
8002c338	1196	CameraDirection
8002c7e4	244	DrawSpriteXYZ
8002c8d8	368	CGetLevel
8002ca48	832	InitEffect
8002cd88	140	DrawEffect
8002ce14	264	DrawTargetS
8002cf1c	176	RotateVector
8002cfcc	176	RotateVectorS
8002d07c	244	GetVectorLength
8002d170	296	GetVectorDistance
8002d298	176	GetVectorRotation
8002d348	156	GetScreenPosition
8002d3e4	60	PrepareGetScreenPositionS
