#addr	size	name
0x80074b00	68	_spu_FsetRXX
0x80074b44	164	_spu_FsetRXXa
0x80074be8	60	_spu_FgetRXXa
0x80074c24	88	_spu_FsetPCR
0x80074c7c	40	FUN_80074c7c
0x80074ca4	40	FUN_80074ca4
0x80074ccc	104	_spu_Fw1ts
0x80074d34	48	FUN_80074d34
0x80074d64	128	SpuQuit
0x80074de4	16	FUN_80074de4
0x80074df4	16	FUN_80074df4
0x80074e04	96	SpuInitMalloc
0x80074e64	84	SpuMalloc
0x80074eb8	636	S_M_M_OBJ_54
0x80075134	768	_spu_gcSPU
0x80075434	128	SpuFree
0x800754b4	48	FUN_800754b4
0x800754e4	704	_SpuSetAnyVoice
0x800757a4	80	SpuSetNoiseClock
0x800757f4	48	FUN_800757f4
0x80075824	416	SpuClearReverbWorkArea
0x800759c4	16	FUN_800759c4
0x800759d4	128	_SpuIsInAllocateArea
0x80075a54	144	_SpuIsInAllocateArea_
0x80075ae4	448	SpuSetKey
0x80075ca4	96	SpuRead
0x80075d04	96	SpuSetTransferStartAddr
0x80075d64	48	FUN_80075d64
0x80075d94	176	SpuIsTransferCompleted
0x80075e44	16	FUN_80075e44
0x80075e54	40	FUN_80075e54
0x80075e7c	24	FUN_80075e7c
0x80075e94	896	SpuSetCommonAttr
0x80076214	1536	SpuSetVoiceAttr
0x80076814	208	_spu_note2pitch
0x800768e4	136	_spu_pitch2note
0x8007696c	104	S_N2P_OBJ_158
0x800769d4	64	S_N2P_OBJ_1C0
0x80076a14	32	FUN_80076a14
0x80076a34	48	FUN_80076a34
0x80076a64	112	FUN_80076a64
0x80076ad4	80	FUN_80076ad4
0x80076b24	64	memcpy
0x80076b64	48	memset
0x80076b94	48	rand
0x80076bc4	16	FUN_80076bc4
0x80076bd4	176	strcat
0x80076c84	112	strcmp
0x80076cf4	80	strcpy
0x80076d44	64	strlen
0x80076d84	128	FUN_80076d84
0x80076e04	128	strncmp
0x80076e84	112	strncpy
0x80076ef4	64	printf
0x80076f34	1696	prnt
0x800775d4	80	memchr
0x80077624	252	FUN_80077624
0x80077720	356	_putchar_flash
0x80077884	16	FUN_80077884
0x80077894	2176	sprintf
0x80078114	112	memmove
0x80078184	96	puts
0x800781e4	60	rsin
0x80078220	148	sin_1
0x800782b4	168	rcos
0x8007835c	136	InitGeom
0x800783e4	144	SquareRoot0
0x80078474	256	InvSquareRoot
0x80078574	192	MSC02_OBJ_100
0x80078634	240	MatrixNormal
0x80078724	272	MulMatrix0
0x80078834	352	ApplyMatrixLV
0x80078994	48	ApplyRotMatrix
0x800789c4	164	PushMatrix
0x80078a68	172	PopMatrix
0x80078b14	272	MulMatrix
0x80078c24	272	MulMatrix2
0x80078d34	96	ApplyMatrixSV
0x80078d94	48	TransMatrix
0x80078dc4	320	ScaleMatrix
0x80078f04	48	SetRotMatrix
0x80078f34	48	SetLightMatrix
0x80078f64	48	SetColorMatrix
0x80078f94	80	SetTransMatrix
0x80078fe4	200	SetVertexTri
0x800790ac	12	FUN_800790ac
0x800790b8	12	FUN_800790b8
0x800790c4	16	FUN_800790c4
0x800790d4	32	SetBackColor
0x800790f4	32	SetFarColor
0x80079114	32	FUN_80079114
0x80079134	16	FUN_80079134
0x80079144	48	RotTransPers
0x80079174	48	RotTrans
0x800791a4	128	RotTransPers4
0x80079224	64	TransposeMatrix
0x80079264	100	RotMatrix
0x800792c8	104	FGO_01_OBJ_64
0x80079330	148	FGO_01_OBJ_CC
0x800793c4	304	FGO_01_OBJ_160
0x800794f4	104	RotMatrixYXZ
0x8007955c	100	FGO_02_OBJ_68
0x800795c0	148	FGO_02_OBJ_CC
0x80079654	304	FGO_02_OBJ_160
0x80079784	316	GsTMDfastNF3
0x800798c0	320	GsTMDfastF3NL
0x80079a00	328	GsTMDfastF3L
0x80079b48	332	GsTMDfastF3LFG
0x80079c94	360	GsTMDfastNF4
0x80079dfc	364	GsTMDfastF4NL
0x80079f68	376	GsTMDfastF4L
0x8007a0e0	388	GsTMDfastF4LFG
0x8007a264	328	GsTMDfastNG3
0x8007a3ac	320	GsTMDfastG3NL
0x8007a4ec	400	GsTMDfastG3L
0x8007a67c	408	GsTMDfastG3LFG
0x8007a814	384	GsTMDfastNG4
0x8007a994	372	GsTMDfastG4NL
0x8007ab08	480	GsTMDfastG4L
0x8007ace8	492	GsTMDfastG4LFG
0x8007aed4	364	GsTMDfastTNF3
0x8007b040	356	GsTMDfastTF3NL
0x8007b1a4	368	GsTMDfastTF3L
0x8007b314	368	GsTMDfastTF3LFG
0x8007b484	416	GsTMDfastTNF4
0x8007b624	412	GsTMDfastTF4NL
0x8007b7c0	428	GsTMDfastTF4L
0x8007b96c	440	GsTMDfastTF4LFG
0x8007bb24	376	GsTMDfastTNG3
0x8007bc9c	348	GsTMDfastTG3NL
0x8007bdf8	436	GsTMDfastTG3L
0x8007bfac	440	GsTMDfastTG3LFG
0x8007c164	444	GsTMDfastTNG4
0x8007c320	408	GsTMDfastTG4NL
0x8007c4b8	524	GsTMDfastTG4L
0x8007c6c4	528	GsTMDfastTG4LFG
0x8007c8d4	384	ratan2
0x8007ca54	224	_patch_gte
0x8007cb34	16	FUN_8007cb34
0x8007cb44	376	VSync
0x8007ccbc	152	VSYNC_OBJ_178
0x8007cd54	16	FUN_8007cd54
0x8007cd64	16	FUN_8007cd64
0x8007cd74	48	FUN_8007cd74
0x8007cda4	48	FUN_8007cda4
0x8007cdd4	48	FUN_8007cdd4
0x8007ce04	52	VSyncCallback
0x8007ce38	48	FUN_8007ce38
0x8007ce68	96	FUN_8007ce68
0x8007cec8	40	FUN_8007cec8
0x8007cef0	24	FUN_8007cef0
0x8007cf08	216	INTR_OBJ_194
0x8007cfe0	464	INTR_OBJ_26C
0x8007d1b0	328	INTR_OBJ_43C
0x8007d2f8	160	INTR_OBJ_584
0x8007d398	120	INTR_OBJ_624
0x8007d410	44	FUN_8007d410
0x8007d43c	24	FUN_8007d43c
0x8007d454	16	FUN_8007d454
0x8007d464	16	FUN_8007d464
0x8007d474	16	FUN_8007d474
0x8007d484	60	setjmp
0x8007d4c0	68	longjmp
0x8007d504	88	startIntrVSync
0x8007d55c	108	INTR_VB_OBJ_58
0x8007d5c8	44	INTR_VB_OBJ_C4
0x8007d5f4	48	FUN_8007d5f4
0x8007d624	76	startIntrDMA
0x8007d670	384	INTR_DMA_OBJ_4C
0x8007d7f0	172	INTR_DMA_OBJ_1CC
0x8007d89c	60	FUN_8007d89c
0x8007d8d8	28	FUN_8007d8d8
0x8007d8f4	332	LoadTPage
0x8007da40	100	FUN_8007da40
0x8007daa4	180	SetDefDrawEnv
0x8007db58	60	SetDefDispEnv
0x8007db94	64	SetDumpFnt
0x8007dbd4	160	FntLoad
0x8007dc74	696	FntOpen
0x8007df2c	796	FntFlush
0x8007e248	972	FntPrint
0x8007e614	372	ResetGraph
0x8007e788	92	SetGraphDebug
0x8007e7e4	180	SetGraphQueue
0x8007e898	96	DrawSyncCallback
0x8007e8f8	152	SetDispMask
0x8007e990	104	DrawSync
0x8007e9f8	284	init_GsImage_storage_
0x8007eb14	144	ClearImage
0x8007eba4	152	ClearImage2
0x8007ec3c	96	FUN_8007ec3c
0x8007ec9c	96	FUN_8007ec9c
0x8007ecfc	184	MoveImage
0x8007edb4	200	ClearOTag
0x8007ee7c	172	ClearOTagR
0x8007ef28	92	DrawPrim
0x8007ef84	112	DrawOTag
0x8007eff4	192	PutDrawEnv
0x8007f0b4	216	DrawOTagEnv
0x8007f18c	52	FUN_8007f18c
0x8007f1c0	1272	PutDispEnv
0x8007f6b8	52	FUN_8007f6b8
0x8007f6ec	48	GetODE
0x8007f71c	56	SetTexWindow
0x8007f754	128	SetDrawArea
0x8007f7d4	64	SetDrawOffset
0x8007f814	40	SetPriority
0x8007f83c	40	SetDrawStp
0x8007f864	84	SetDrawMode
0x8007f8b8	504	SetDrawEnv
0x8007fab0	624	FUN_8007fab0
0x8007fd20	32	FUN_8007fd20
0x8007fd40	152	FUN_8007fd40
0x8007fdd8	152	FUN_8007fdd8
0x8007fe70	28	FUN_8007fe70
0x8007fe8c	152	FUN_8007fe8c
0x8007ff24	224	FUN_8007ff24
0x80080004	560	FUN_80080004
0x80080234	572	load_image_data_into_registers_
0x80080470	640	image_size_and_mem_to_gpu_
0x800806f0	56	FUN_800806f0
0x80080728	64	FUN_80080728
0x80080768	72	FUN_80080768
0x800807b0	48	FUN_800807b0
0x800807e0	36	FUN_800807e0
0x80080804	688	load_image_into_gpu_with_dma_
0x80080ab4	608	FUN_80080ab4
0x80080d14	336	FUN_80080d14
0x80080e64	316	draw_sync_
0x80080fa0	52	FUN_80080fa0
0x80080fd4	324	FUN_80080fd4
0x80081118	160	FUN_80081118
0x800811b8	472	FUN_800811b8
0x80081390	324	MoveImage2
0x800814d4	252	DrawOTag2
0x800815d0	40	FUN_800815d0
0x800815f8	44	FUN_800815f8
0x80081624	12	FUN_80081624
0x80081630	4	Krom2RawAdd2
0x80081634	172	FUN_80081634
0x800816e0	1324	kanjitrans
0x80081c0c	312	hankanjitrans
0x80081d44	64	FUN_80081d44
0x80081d84	64	GetTPage
0x80081dc4	32	FUN_80081dc4
0x80081de4	64	AddPrim
0x80081e24	32	FUN_80081e24
0x80081e44	48	SetSemiTrans
0x80081e74	32	FUN_80081e74
0x80081e94	32	FUN_80081e94
0x80081eb4	32	FUN_80081eb4
0x80081ed4	32	FUN_80081ed4
0x80081ef4	44	MemCardInit
0x80081f20	32	FUN_80081f20
0x80081f40	80	MemCardStart
0x80081f90	64	MemCardStop
0x80081fd0	104	FUN_80081fd0
0x80082038	468	FUN_80082038
0x8008220c	104	FUN_8008220c
0x80082274	564	FUN_80082274
0x800824a8	392	MemCardOpen
0x80082630	252	MemCardClose
0x8008272c	500	FUN_8008272c
0x80082920	316	FUN_80082920
0x80082a5c	544	FUN_80082a5c
0x80082c7c	544	FUN_80082c7c
0x80082e9c	608	MemCardGetDirentry
0x800830fc	20	FUN_800830fc
0x80083110	284	MemCardSync
0x8008322c	520	MemCardCreateFile
0x80083434	444	MemCardDeleteFile
0x800835f0	140	MemCardFormat
0x8008367c	180	MemCardUnformat
0x80083730	84	FUN_80083730
0x80083784	132	FUN_80083784
0x80083808	92	FUN_80083808
0x80083864	16	FUN_80083864
0x80083874	16	FUN_80083874
0x80083884	16	FUN_80083884
0x80083894	16	FUN_80083894
0x800838a4	16	FUN_800838a4
0x800838b4	16	FUN_800838b4
0x800838c4	16	FUN_800838c4
0x800838d4	412	firstfile
0x80083a70	260	FIRST_OBJ_19C
0x80083b74	16	FUN_80083b74
0x80083b84	16	FUN_80083b84
0x80083b94	16	FUN_80083b94
0x80083ba4	16	FUN_80083ba4
0x80083bb4	16	FUN_80083bb4
0x80083bc4	64	_card_clear
0x80083c04	16	FUN_80083c04
0x80083c14	124	UserFuncOpen
0x80083c90	108	UserFuncExecute
0x80083cfc	184	FUN_80083cfc
0x80083db4	48	_card_open
0x80083de4	476	_card_start
0x80083fc0	32	FUN_80083fc0
0x80083fe0	180	_card_stop
0x80084094	264	_clr_card_event
0x8008419c	216	FUN_8008419c
0x80084274	216	FUN_80084274
0x8008434c	60	FUN_8008434c
0x80084388	60	FUN_80084388
0x800843c4	16	FUN_800843c4
0x800843d4	108	InitCARD
0x80084440	56	StartCARD
0x80084478	56	StopCARD
0x800844b0	304	FUN_800844b0
0x800845e0	48	StartPAD
0x80084610	56	StopPAD
0x80084648	120	FUN_80084648
0x800846c0	56	FUN_800846c0
0x800846f8	104	FUN_800846f8
0x80084760	68	FUN_80084760
0x800847a4	16	FUN_800847a4
0x800847b4	16	FUN_800847b4
0x800847c4	16	FUN_800847c4
0x800847d4	16	FUN_800847d4
0x800847e4	16	FUN_800847e4
0x800847f4	16	FUN_800847f4
0x80084804	20	FUN_80084804
0x80084818	20	FUN_80084818
0x8008482c	120	_patch_pad
0x800848a4	112	_remove_ChgclrPAD
0x80084914	16	FUN_80084914
0x80084924	16	FUN_80084924
0x80084934	60	FUN_80084934
0x80084970	108	FUN_80084970
0x800849dc	148	_patch_card
0x80084a70	112	_patch_card2
0x80084ae0	52	_copy_memcard_patch
0x80084b14	160	_ExitCard
0x80084bb4	32	FUN_80084bb4
0x80084bd4	32	FUN_80084bd4
0x80084bf4	76	PadChkMtap
0x80084c40	192	PadGetState
0x80084d00	248	PadInfoMode
0x80084df8	212	PadInfoAct
0x80084ecc	168	PadInfoComb
0x80084f74	56	PadSetActAlign
0x80084fac	72	PadSetMainMode
0x80084ff4	80	PadSetAct
0x80085044	280	PadEnableCom
0x8008515c	44	_padSetVsyncParam
0x80085188	104	FUN_80085188
0x800851f0	364	FUN_800851f0
0x8008535c	20	FUN_8008535c
0x80085370	204	_padStartCom
0x8008543c	68	_padStopCom
0x80085480	820	_padInitSioMode
0x800857b4	200	FUN_800857b4
0x8008587c	472	_padSioRW
0x80085a54	568	_padSioRW2
0x80085c8c	144	_padClrIntSio0
0x80085d1c	40	_padWaitRXready
0x80085d44	28	FUN_80085d44
0x80085d60	132	_padSendAtLoadInfo
0x80085de4	332	_padRecvAtLoadInfo
0x80085f30	56	_padGetActSize
0x80085f68	212	_padLoadActInfo
0x8008603c	168	FUN_8008603c
0x800860e4	628	FUN_800860e4
0x80086358	132	_padSetActAlign
0x800863dc	200	FUN_800863dc
0x800864a4	152	_padSetMainMode
0x8008653c	84	FUN_8008653c
0x80086590	96	FUN_80086590
0x800865f0	32	FUN_800865f0
0x80086610	20	FUN_80086610
0x80086624	32	FUN_80086624
0x80086644	32	FUN_80086644
0x80086664	32	FUN_80086664
0x80086684	32	FUN_80086684
0x800866a4	72	FUN_800866a4
0x800866ec	216	FUN_800866ec
0x800867c4	192	FUN_800867c4
0x80086884	140	FUN_80086884
0x80086910	900	FUN_80086910
0x80086c94	352	PadInitDirect
0x80086df4	104	FUN_80086df4
0x80086e5c	244	FUN_80086e5c
0x80086f50	16	FUN_80086f50
0x80086f60	188	FUN_80086f60
0x8008701c	636	FUN_8008701c
0x80087298	56	FUN_80087298
0x800872d0	36	FUN_800872d0
0x800872f4	48	bzero
0x80087324	52	_padInitDirSeq
0x80087358	256	FUN_80087358
0x80087458	592	FUN_80087458
0x800876a8	220	_dirFailAuto
0x80087784	48	FUN_80087784
0x800877b4	32	setRC2wait
0x800877d4	160	chkRC2wait
