8003f72c	372	ReqItemManebue
8003f8a0	1344	ProcItemShinsoku
8003fde0	392	ReqItemShinsoku
8003ff68	1004	ProcItemSmoke
80040354	428	ReqItemSmoke
80040500	1432	ProcItemKusuri
80040a98	372	ReqItemKusuri
80040c0c	784	ProcItemKawarimi
80040f1c	372	ReqItemKawarimi
80041090	2468	ProcItemDokudango
80041a34	448	ReqItemDokudango
80041bf4	952	ProcItemGosin
80041fac	372	ReqItemGosin
80042120	2256	ProcItemNingyo
800429f0	556	ReqItemNingyo
80042c1c	1452	ProcItemHenshin
800431c8	372	ReqItemHenshin
8004333c	560	ProcItemGoshikimai
8004356c	420	ReqItemGoshikimai
80043710	1276	ProcItemKaengeki
80043c0c	456	ReqItemKaengeki
80043dd4	2300	ProcItemNinken
800446d0	444	ReqItemNinken
8004488c	652	ProcItemHappou
80044b18	712	ReqItemHappou
80044de0	2332	ProcItemFire
800456fc	428	ReqItemFire
800458a8	1688	ProcItemNemuri
80045f40	400	ReqItemNemuri
800460d0	648	ProcItemLightningBolt
80046358	464	ReqItemLightningBolt
80046528	812	ProcItemGun
80046854	364	FUN_80046854
800469c0	1672	ProcItemNapalm
80047048	1012	ProcItemLaunch
8004743c	440	UpdateItemState
800475f4	324	ReqItemDefault
80047738	480	ReqItemLaunch
80047918	636	ArrangeLocalMatrix
80047b94	1328	ProcItemArrow
800480c4	488	ReqItemArrow
800482ac	1708	ProcItemJirai
80048958	420	ReqItemJirai
80048afc	5272	ReqItemUse
80049f94	408	FUN_80049f94
8004a12c	172	DoItemProc
8004a1d8	276	ProcItemManebue
8004a2ec	124	ReqItemStay
8004a368	128	FUN_8004a368
8004a3e8	68	GetItemType
8004a42c	212	FUN_8004a42c
8004a500	152	ClearItemLayout
8004a598	52	FUN_8004a598
8004a5cc	240	ReqLifeBar
8004a6bc	212	FUN_8004a6bc
8004a790	352	InitializeInfoView
8004a8f0	584	PutStrain
8004ab38	540	PutLifeBar
8004ad54	144	PutLifeBarS
8004ade4	504	PutItemList
8004afdc	432	DebugMenuItemSet
8004b18c	456	DrawPause
8004b354	364	CheckCheatCodes
8004b4c0	904	PauseProc
8004b848	532	PutMap
8004ba5c	1352	DoInfoViewProc
8004bfa4	128	ResetInfoview
8004c024	32	FUN_8004c024
8004c044	80	DemoPatchInit
8004c094	80	PutItemCursor
8004c0e4	84	PutItemIcon
8004c138	176	PutNumber
8004c1e8	360	InitMisc
8004c350	588	FUN_8004c350
8004c59c	412	FUN_8004c59c
8004c738	1076	ProcMiscDoor
8004cb6c	868	ProcMiscPitfall
8004ced0	620	ProcMiscSnowfall
8004d13c	532	AddMisc
8004d350	452	DoMiscProc
8004d514	92	ResetAllMisc
8004d570	356	ProcMiscFire
8004d6d4	416	FUN_8004d6d4
8004d874	252	ProcMiscSprite
8004d970	1512	StartStageSequence
8004df58	1740	StageSequence
